data;valor_selic;selic_indice;valor_ipca;ipca_acum_12m;ipca_indice;selic_meta;indice_real;juro_real;poder_compra_negativo
2016-01-04;0,052531;100,052531;1,27;;101,27;14,25;98,79779895329318;;True
2016-01-05;0,052531;100,10508959505961;1,27;;101,27;14,25;98,84969842506133;;True
2016-01-06;0,052531;100,1576757996748;1,27;;101,27;14,25;98,90162516014101;;True
2016-01-07;0,052531;100,21028962834913;1,27;;101,27;14,25;98,95357917285389;;True
2016-01-08;0,052531;100,26293109559379;1,27;;101,27;14,25;99,00556047752916;;True
2016-01-09;0,052531;100,31560021592763;1,27;;101,27;14,25;99,05756908850364;;True
2016-01-10;0,052531;100,36829700387706;1,27;;101,27;14,25;99,10960502012152;;True
2016-01-11;0,052531;100,42102147397615;1,27;;101,27;14,25;99,16166828673462;;True
2016-01-12;0,052531;100,47377364076667;1,27;;101,27;14,25;99,21375890270235;;True
2016-01-13;0,052531;100,5265535187979;1,27;;101,27;14,25;99,26587688239152;;True
2016-01-14;0,052531;100,57936112262684;1,27;;101,27;14,25;99,31802224017659;;True
2016-01-15;0,052531;100,63219646681819;1,27;;101,27;14,25;99,37019499043961;;True
2016-01-16;0,052531;100,68505956594416;1,27;;101,27;14,25;99,42239514757001;;True
2016-01-17;0,052531;100,73795043458473;1,27;;101,27;14,25;99,47462272596498;;True
2016-01-18;0,052531;100,79086908732752;1,27;;101,27;14,25;99,52687774002915;;True
2016-01-19;0,052531;100,8438155387678;1,27;;101,27;14,25;99,57916020417478;;True
2016-01-20;0,052531;100,89678980350847;1,27;;101,27;14,25;99,63147013282165;;True
2016-01-21;0,052531;100,94979189616015;1,27;;101,27;14,25;99,68380754039711;;True
2016-01-22;0,052531;101,00282183134112;1,27;;101,27;14,25;99,73617244133615;;True
2016-01-23;0,052531;101,05587962367734;1,27;;101,27;14,25;99,78856485008131;;True
2016-01-24;0,052531;101,10896528780246;1,27;;101,27;14,25;99,84098478108272;;True
2016-01-25;0,052531;101,1620788383578;1,27;;101,27;14,25;99,89343224879806;;True
2016-01-26;0,052531;101,21522028999237;1,27;;101,27;14,25;99,94590726769268;;True
2016-01-27;0,052531;101,26838965736292;1,27;;101,27;14,25;99,99840985223948;;True
2016-01-28;0,052531;101,32158695513382;1,27;;101,27;14,25;100,05094001691897;;False
2016-01-29;0,052531;101,37481219797722;1,27;;101,27;14,25;100,10349777621923;;False
2016-01-30;0,052531;101,42806540057295;1,27;;101,27;14,25;100,15608314463607;;False
2016-01-31;0,052531;101,48134657760852;1,27;;101,27;14,25;100,20869613667278;;False
2016-02-01;0,052531;101,5346557437792;0,9;;102,18142999999998;14,25;99,3670334656495;;True
2016-02-02;0,052531;101,58799291378797;0,9;;102,18142999999998;14,25;99,41923196199936;;True
2016-02-03;0,052531;101,64135810234552;0,9;;102,18142999999998;14,25;99,47145787874132;;True
2016-02-04;0,052531;101,69475132417026;0,9;;102,18142999999998;14,25;99,52371123027959;;True
2016-02-05;0,052531;101,74817259398836;0,9;;102,18142999999998;14,25;99,57599203102598;;True
2016-02-06;0,052531;101,8016219265337;0,9;;102,18142999999998;14,25;99,62830029539978;;True
2016-02-07;0,052531;101,85509933654792;0,9;;102,18142999999998;14,25;99,68063603782795;;True
2016-02-08;0,052531;101,90860483878042;0,9;;102,18142999999998;14,25;99,732999272745;;True
2016-02-09;0,052531;101,96213844798827;0,9;;102,18142999999998;14,25;99,78539001459296;;True
2016-02-10;0,052531;102,01570017893637;0,9;;102,18142999999998;14,25;99,83780827782152;;True
2016-02-11;0,052531;102,06929004639737;0,9;;102,18142999999998;14,25;99,89025407688794;;True
2016-02-12;0,052531;102,12290806515165;0,9;;102,18142999999998;14,25;99,94272742625708;;True
2016-02-13;0,052531;102,17655424998735;0,9;;102,18142999999998;14,25;99,99522834040135;;True
2016-02-14;0,052531;102,23022861570041;0,9;;102,18142999999998;14,25;100,04775683380085;;False
2016-02-15;0,052531;102,28393117709453;0,9;;102,18142999999998;14,25;100,10031292094321;;False
2016-02-16;0,052531;102,33766194898118;0,9;;102,18142999999998;14,25;100,15289661632374;;False
2016-02-17;0,052531;102,3914209461796;0,9;;102,18142999999998;14,25;100,20550793444525;;False
2016-02-18;0,052531;102,44520818351684;0,9;;102,18142999999998;14,25;100,25814688981829;;False
2016-02-19;0,052531;102,49902367582773;0,9;;102,18142999999998;14,25;100,310813496961;;False
2016-02-20;0,052531;102,55286743795489;0,9;;102,18142999999998;14,25;100,36350777039908;;False
2016-02-21;0,052531;102,60673948474872;0,9;;102,18142999999998;14,25;100,41622972466595;;False
2016-02-22;0,052531;102,66063983106746;0,9;;102,18142999999998;14,25;100,46897937430263;;False
2016-02-23;0,052531;102,71456849177711;0,9;;102,18142999999998;14,25;100,52175673385774;;False
2016-02-24;0,052531;102,76852548175152;0,9;;102,18142999999998;14,25;100,5745618178876;;False
2016-02-25;0,052531;102,82251081587235;0,9;;102,18142999999998;14,25;100,62739464095615;;False
2016-02-26;0,052531;102,87652450902904;0,9;;102,18142999999998;14,25;100,68025521763502;;False
2016-02-27;0,052531;102,93056657611888;0,9;;102,18142999999998;14,25;100,73314356250339;;False
2016-02-28;0,052531;102,98463703204696;0,9;;102,18142999999998;14,25;100,78605969014818;;False
2016-02-29;0,052531;103,03873589172628;0,9;;102,18142999999998;14,25;100,83900361516402;;False
2016-03-01;0,052531;103,09286317007755;0,43;;102,62081014899998;14,25;100,45999736349009;;False
2016-03-02;0,052531;103,14701888202941;0,43;;102,62081014899998;14,25;100,51277000470509;;False
2016-03-03;0,052531;103,20120304251834;0,43;;102,62081014899998;14,25;100,56557036791627;;False
2016-03-04;0,052531;103,25541566648862;0,43;;102,62081014899998;14,25;100,61839846768625;;False
2016-03-05;0,052531;103,30965676889238;0,43;;102,62081014899998;14,25;100,67125431858533;;False
2016-03-06;0,052531;103,36392636468965;0,43;;102,62081014899998;14,25;100,72413793519142;;False
2016-03-07;0,052531;103,4182244688483;0,43;;102,62081014899998;14,25;100,77704933209016;;False
2016-03-08;0,052531;103,47255109634403;0,43;;102,62081014899998;14,25;100,82998852387482;;False
2016-03-09;0,052531;103,52690626216045;0,43;;102,62081014899998;14,25;100,88295552514627;;False
2016-03-10;0,052531;103,58128998128903;0,43;;102,62081014899998;14,25;100,9359503505132;;False
2016-03-11;0,052531;103,63570226872912;0,43;;102,62081014899998;14,25;100,98897301459185;;False
2016-03-12;0,052531;103,6901431394879;0,43;;102,62081014899998;14,25;101,04202353200613;;False
2016-03-13;0,052531;103,7446126085805;0,43;;102,62081014899998;14,25;101,09510191738774;;False
2016-03-14;0,052531;103,79911069102991;0,43;;102,62081014899998;14,25;101,14820818537595;;False
2016-03-15;0,052531;103,85363740186702;0,43;;102,62081014899998;14,25;101,20134235061782;;False
2016-03-16;0,052531;103,90819275613059;0,43;;102,62081014899998;14,25;101,25450442776803;;False
2016-03-17;0,052531;103,96277676886731;0,43;;102,62081014899998;14,25;101,30769443148897;;False
2016-03-18;0,052531;104,01738945513176;0,43;;102,62081014899998;14,25;101,36091237645077;;False
2016-03-19;0,052531;104,07203082998645;0,43;;102,62081014899998;14,25;101,41415827733124;;False
2016-03-20;0,052531;104,12670090850173;0,43;;102,62081014899998;14,25;101,4674321488159;;False
2016-03-21;0,052531;104,18139970575598;0,43;;102,62081014899998;14,25;101,520734005598;;False
2016-03-22;0,052531;104,2361272368354;0,43;;102,62081014899998;14,25;101,57406386237847;;False
2016-03-23;0,052531;104,29088351683417;0,43;;102,62081014899998;14,25;101,62742173386602;;False
2016-03-24;0,052531;104,3456685608544;0,43;;102,62081014899998;14,25;101,68080763477703;;False
2016-03-25;0,052531;104,40048238400612;0,43;;102,62081014899998;14,25;101,73422157983568;;False
2016-03-26;0,052531;104,45532500140726;0,43;;102,62081014899998;14,25;101,78766358377376;;False
2016-03-27;0,052531;104,51019642818376;0,43;;102,62081014899998;14,25;101,84113366133096;;False
2016-03-28;0,052531;104,56509667946945;0,43;;102,62081014899998;14,25;101,8946318272546;;False
2016-03-29;0,052531;104,62002577040614;0,43;;102,62081014899998;14,25;101,94815809629978;;False
2016-03-30;0,052531;104,67498371614359;0,43;;102,62081014899998;14,25;102,00171248322934;;False
2016-03-31;0,052531;104,72997053183953;0,43;;102,62081014899998;14,25;102,05529500281392;;False
2016-04-01;0,052531;104,78498623265959;0,61;;103,24679709090887;14,25;101,4898177813655;;False
2016-04-02;0,052531;104,84003083377746;0,61;;103,24679709090887;14,25;101,54313139754423;;False
2016-04-03;0,052531;104,89510435037475;0,61;;103,24679709090887;14,25;101,59647301989867;;False
2016-04-04;0,052531;104,95020679764104;0,61;;103,24679709090887;14,25;101,64984266314075;;False
2016-04-05;0,052531;105,00533819077391;0,61;;103,24679709090887;14,25;101,70324034199012;;False
2016-04-06;0,052531;105,0604985449789;0,61;;103,24679709090887;14,25;101,75666607117415;;False
2016-04-07;0,052531;105,11568787546956;0,61;;103,24679709090887;14,25;101,810119865428;;False
2016-04-08;0,052531;105,17090619746743;0,61;;103,24679709090887;14,25;101,86360173949454;;False
2016-04-09;0,052531;105,22615352620201;0,61;;103,24679709090887;14,25;101,9171117081243;;False
2016-04-10;0,052531;105,28142987691086;0,61;;103,24679709090887;14,25;101,97064978607568;;False
2016-04-11;0,052531;105,3367352648395;0,61;;103,24679709090887;14,25;102,02421598811482;;False
2016-04-12;0,052531;105,39206970524148;0,61;;103,24679709090887;14,25;102,07781032901553;;False
2016-04-13;0,052531;105,44743321337835;0,61;;103,24679709090887;14,25;102,13143282355948;;False
2016-04-14;0,052531;105,50282580451966;0,61;;103,24679709090887;14,25;102,18508348653602;;False
2016-04-15;0,052531;105,55824749394303;0,61;;103,24679709090887;14,25;102,23876233274231;;False
2016-04-16;0,052531;105,61369829693407;0,61;;103,24679709090887;14,25;102,29246937698333;;False
2016-04-17;0,052531;105,66917822878644;0,61;;103,24679709090887;14,25;102,34620463407175;;False
2016-04-18;0,052531;105,7246873048018;0,61;;103,24679709090887;14,25;102,39996811882807;;False
2016-04-19;0,052531;105,78022554028989;0,61;;103,24679709090887;14,25;102,45375984608059;;False
2016-04-20;0,052531;105,83579295056846;0,61;;103,24679709090887;14,25;102,50757983066534;;False
2016-04-21;0,052531;105,89138955096334;0,61;;103,24679709090887;14,25;102,5614280874262;;False
2016-04-22;0,052531;105,94701535680835;0,61;;103,24679709090887;14,25;102,6153046312148;;False
2016-04-23;0,052531;106,00267038344543;0,61;;103,24679709090887;14,25;102,66920947689061;;False
2016-04-24;0,052531;106,05835464622457;0,61;;103,24679709090887;14,25;102,72314263932094;;False
2016-04-25;0,052531;106,11406816050378;0,61;;103,24679709090887;14,25;102,77710413338079;;False
2016-04-26;0,052531;106,16981094164916;0,61;;103,24679709090887;14,25;102,83109397395309;;False
2016-04-27;0,052531;106,22558300503493;0,61;;103,24679709090887;14,25;102,88511217592855;;False
2016-04-28;0,052531;106,28138436604331;0,61;;103,24679709090887;14,25;102,93915875420569;;False
2016-04-29;0,052531;106,33721504006463;0,61;;103,24679709090887;14,25;102,99323372369086;;False
2016-04-30;0,052531;106,39307504249733;0,61;;103,24679709090887;14,25;103,04733709929825;;False
2016-05-01;0,052531;106,44896438874791;0,78;;104,05212210821797;14,25;102,30350158359782;;False
2016-05-02;0,052531;106,50488309423096;0,78;;104,05212210821797;14,25;102,35724263601469;;False
2016-05-03;0,052531;106,56083117436918;0,78;;104,05212210821797;14,25;102,41101191914382;;False
2016-05-04;0,052531;106,61680864459339;0,78;;104,05212210821797;14,25;102,46480944781507;;False
2016-05-05;0,052531;106,6728155203425;0,78;;104,05212210821797;14,25;102,5186352368661;;False
2016-05-06;0,052531;106,72885181706349;0,78;;104,05212210821797;14,25;102,57248930114238;;False
2016-05-07;0,052531;106,78491755021152;0,78;;104,05212210821797;14,25;102,62637165549717;;False
2016-05-08;0,052531;106,84101273524982;0,78;;104,05212210821797;14,25;102,68028231479151;;False
2016-05-09;0,052531;106,89713738764976;0,78;;104,05212210821797;14,25;102,7342212938943;;False
2016-05-10;0,052531;106,95329152289088;0,78;;104,05212210821797;14,25;102,7881886076822;;False
2016-05-11;0,052531;107,00947515646078;0,78;;104,05212210821797;14,25;102,8421842710397;;False
2016-05-12;0,052531;107,06568830385521;0,78;;104,05212210821797;14,25;102,89620829885912;;False
2016-05-13;0,052531;107,12193098057811;0,78;;104,05212210821797;14,25;102,95026070604061;;False
2016-05-14;0,052531;107,17820320214153;0,78;;104,05212210821797;14,25;103,00434150749209;;False
2016-05-15;0,052531;107,23450498406564;0,78;;104,05212210821797;14,25;103,05845071812941;;False
2016-05-16;0,052531;107,29083634187882;0,78;;104,05212210821797;14,25;103,11258835287613;;False
2016-05-17;0,052531;107,34719729111757;0,78;;104,05212210821797;14,25;103,16675442666379;;False
2016-05-18;0,052531;107,40358784732658;0,78;;104,05212210821797;14,25;103,22094895443166;;False
2016-05-19;0,052531;107,46000802605866;0,78;;104,05212210821797;14,25;103,27517195112692;;False
2016-05-20;0,052531;107,51645784287483;0,78;;104,05212210821797;14,25;103,32942343170457;;False
2016-05-21;0,052531;107,57293731334427;0,78;;104,05212210821797;14,25;103,38370341112748;;False
2016-05-22;0,052531;107,62944645304435;0,78;;104,05212210821797;14,25;103,43801190436639;;False
2016-05-23;0,052531;107,68598527756059;0,78;;104,05212210821797;14,25;103,49234892639984;;False
2016-05-24;0,052531;107,74255380248674;0,78;;104,05212210821797;14,25;103,54671449221438;;False
2016-05-25;0,052531;107,79915204342471;0,78;;104,05212210821797;14,25;103,60110861680427;;False
2016-05-26;0,052531;107,85578001598466;0,78;;104,05212210821797;14,25;103,65553131517177;;False
2016-05-27;0,052531;107,91243773578485;0,78;;104,05212210821797;14,25;103,70998260232696;;False
2016-05-28;0,052531;107,96912521845184;0,78;;104,05212210821797;14,25;103,76446249328777;;False
2016-05-29;0,052531;108,02584247962035;0,78;;104,05212210821797;14,25;103,81897100308012;;False
2016-05-30;0,052531;108,08258953493333;0,78;;104,05212210821797;14,25;103,87350814673778;;False
2016-05-31;0,052531;108,13936640004191;0,78;;104,05212210821797;14,25;103,92807393930232;;False
2016-06-01;0,052531;108,19617309060551;0,35;;104,41630453559674;14,25;103,6199984014184;;False
2016-06-02;0,052531;108,25300962229174;0,35;;104,41630453559674;14,25;103,67443102277866;;False
2016-06-03;0,052531;108,30987601077642;0,35;;104,41630453559674;14,25;103,72889223813924;;False
2016-06-04;0,052531;108,36677227174366;0,35;;104,41630453559674;14,25;103,78338206252087;;False
2016-06-05;0,052531;108,42369842088573;0,35;;104,41630453559674;14,25;103,83790051095212;;False
2016-06-06;0,052531;108,4806544739032;0,35;;104,41630453559674;14,25;103,89244759846952;;False
2016-06-07;0,052531;108,5376404465049;0,35;;104,41630453559674;14,25;103,9470233401175;;False
2016-06-08;0,052531;108,59465635440783;0,35;;104,41630453559674;14,25;104,00162775094827;;False
2016-06-09;0,052531;108,65170221333737;0,35;;104,41630453559674;14,25;104,05626084602213;;False
2016-06-10;0,052531;108,70877803902705;0,35;;104,41630453559674;14,25;104,11092264040714;;False
2016-06-11;0,052531;108,76588384721873;0,35;;104,41630453559674;14,25;104,16561314917938;;False
2016-06-12;0,052531;108,8230196536625;0,35;;104,41630453559674;14,25;104,22033238742274;;False
2016-06-13;0,052531;108,88018547411677;0,35;;104,41630453559674;14,25;104,27508037022919;;False
2016-06-14;0,052531;108,93738132434818;0,35;;104,41630453559674;14,25;104,32985711269849;;False
2016-06-15;0,052531;108,99460722013168;0,35;;104,41630453559674;14,25;104,38466262993838;;False
2016-06-16;0,052531;109,05186317725048;0,35;;104,41630453559674;14,25;104,43949693706449;;False
2016-06-17;0,052531;109,10914921149613;0,35;;104,41630453559674;14,25;104,4943600492005;;False
2016-06-18;0,052531;109,16646533866843;0,35;;104,41630453559674;14,25;104,54925198147795;;False
2016-06-19;0,052531;109,22381157457548;0,35;;104,41630453559674;14,25;104,60417274903635;;False
2016-06-20;0,052531;109,28118793503371;0,35;;104,41630453559674;14,25;104,65912236702313;;False
2016-06-21;0,052531;109,33859443586786;0,35;;104,41630453559674;14,25;104,71410085059374;;False
2016-06-22;0,052531;109,39603109291096;0,35;;104,41630453559674;14,25;104,76910821491157;;False
2016-06-23;0,052531;109,45349792200439;0,35;;104,41630453559674;14,25;104,82414447514796;;False
2016-06-24;0,052531;109,51099493899778;0,35;;104,41630453559674;14,25;104,87920964648218;;False
2016-06-25;0,052531;109,5685221597492;0,35;;104,41630453559674;14,25;104,93430374410157;;False
2016-06-26;0,052531;109,62607960012494;0,35;;104,41630453559674;14,25;104,9894267832014;;False
2016-06-27;0,052531;109,68366727599968;0,35;;104,41630453559674;14,25;105,04457877898487;;False
2016-06-28;0,052531;109,74128520325644;0,35;;104,41630453559674;14,25;105,09975974666328;;False
2016-06-29;0,052531;109,79893339778654;0,35;;104,41630453559674;14,25;105,15496970145577;;False
2016-06-30;0,052531;109,85661187548973;0,35;;104,41630453559674;14,25;105,21020865858965;;False
2016-07-01;0,052531;109,91432065227404;0,52;;104,95926931918184;14,25;104,72092780869487;;False
2016-07-02;0,052531;109,97205974405588;0,52;;104,95926931918184;14,25;104,77593875928206;;False
2016-07-03;0,052531;110,02982916676002;0,52;;104,95926931918184;14,25;104,83097860767168;;False
2016-07-04;0,052531;110,08762893631963;0,52;;104,95926931918184;14,25;104,88604736904409;;False
2016-07-05;0,052531;110,14545906867616;0,52;;104,95926931918184;14,25;104,94114505858751;;False
2016-07-06;0,052531;110,20331957977953;0,52;;104,95926931918184;14,25;104,99627169149825;;False
2016-07-07;0,052531;110,261210485588;0,52;;104,95926931918184;14,25;105,05142728298051;;False
2016-07-08;0,052531;110,31913180206818;0,52;;104,95926931918184;14,25;105,10661184824654;;False
2016-07-09;0,052531;110,37708354519513;0,52;;104,95926931918184;14,25;105,16182540251656;;False
2016-07-10;0,052531;110,43506573095226;0,52;;104,95926931918184;14,25;105,21706796101876;;False
2016-07-11;0,052531;110,49307837533138;0,52;;104,95926931918184;14,25;105,27233953898933;;False
2016-07-12;0,052531;110,55112149433273;0,52;;104,95926931918184;14,25;105,32764015167257;;False
2016-07-13;0,052531;110,60919510396492;0,52;;104,95926931918184;14,25;105,38296981432065;;False
2016-07-14;0,052531;110,66729922024498;0,52;;104,95926931918184;14,25;105,43832854219382;;False
2016-07-15;0,052531;110,72543385919838;0,52;;104,95926931918184;14,25;105,49371635056033;;False
2016-07-16;0,052531;110,78359903685894;0,52;;104,95926931918184;14,25;105,54913325469644;;False
2016-07-17;0,052531;110,84179476926901;0,52;;104,95926931918184;14,25;105,60457926988647;;False
2016-07-18;0,052531;110,90002107247925;0,52;;104,95926931918184;14,25;105,66005441142272;;False
2016-07-19;0,052531;110,95827796254882;0,52;;104,95926931918184;14,25;105,71555869460558;;False
2016-07-20;0,052531;111,01656545554532;0,52;;104,95926931918184;14,25;105,77109213474343;;False
2016-07-21;0,052531;111,07488356754477;0,52;;104,95926931918184;14,25;105,82665474715273;;False
2016-07-22;0,052531;111,13323231463164;0,52;;104,95926931918184;14,25;105,88224654715796;;False
2016-07-23;0,052531;111,19161171289885;0,52;;104,95926931918184;14,25;105,93786755009165;;False
2016-07-24;0,052531;111,25002177844775;0,52;;104,95926931918184;14,25;105,99351777129439;;False
2016-07-25;0,052531;111,30846252738817;0,52;;104,95926931918184;14,25;106,04919722611481;;False
2016-07-26;0,052531;111,36693397583844;0,52;;104,95926931918184;14,25;106,10490592990966;;False
2016-07-27;0,052531;111,42543613992528;0,52;;104,95926931918184;14,25;106,16064389804372;;False
2016-07-28;0,052531;111,48396903578394;0,52;;104,95926931918184;14,25;106,21641114588978;;False
2016-07-29;0,052531;111,54253267955814;0,52;;104,95926931918184;14,25;106,27220768882883;;False
2016-07-30;0,052531;111,60112708740004;0,52;;104,95926931918184;14,25;106,32803354224987;;False
2016-07-31;0,052531;111,65975227547031;0,52;;104,95926931918184;14,25;106,38388872154994;;False
2016-08-01;0,052531;111,71840825993814;0,44;;105,42109010418623;14,25;105,97348988663309;;False
2016-08-02;0,052531;111,77709505698117;0,44;;105,42109010418623;14,25;106,02915882060542;;False
2016-08-03;0,052531;111,83581268278556;0,44;;105,42109010418623;14,25;106,08485699802547;;False
2016-08-04;0,052531;111,89456115354595;0,44;;105,42109010418623;14,25;106,14058443425512;;False
2016-08-05;0,052531;111,95334048546553;0,44;;105,42109010418623;14,25;106,19634114466427;;False
2016-08-06;0,052531;112,01215069475595;0,44;;105,42109010418623;14,25;106,25212714463098;;False
2016-08-07;0,052531;112,0709917976374;0,44;;105,42109010418623;14,25;106,30794244954131;;False
2016-08-08;0,052531;112,12986381033862;0,44;;105,42109010418623;14,25;106,36378707478949;;False
2016-08-09;0,052531;112,18876674909683;0,44;;105,42109010418623;14,25;106,41966103577775;;False
2016-08-10;0,052531;112,24770063015781;0,44;;105,42109010418623;14,25;106,47556434791647;;False
2016-08-11;0,052531;112,30666546977584;0,44;;105,42109010418623;14,25;106,53149702662408;;False
2016-08-12;0,052531;112,36566128421377;0,44;;105,42109010418623;14,25;106,58745908732712;;False
2016-08-13;0,052531;112,42468808974297;0,44;;105,42109010418623;14,25;106,6434505454603;;False
2016-08-14;0,052531;112,4837459026434;0,44;;105,42109010418623;14,25;106,69947141646634;;False
2016-08-15;0,052531;112,54283473920353;0,44;;105,42109010418623;14,25;106,75552171579612;;False
2016-08-16;0,052531;112,60195461572037;0,44;;105,42109010418623;14,25;106,81160145890864;;False
2016-08-17;0,052531;112,66110554849958;0,44;;105,42109010418623;14,25;106,86771066127103;;False
2016-08-18;0,052531;112,72028755385526;0,44;;105,42109010418623;14,25;106,92384933835851;;False
2016-08-19;0,052531;112,77950064811017;0,44;;105,42109010418623;14,25;106,98001750565444;;False
2016-08-20;0,052531;112,83874484759563;0,44;;105,42109010418623;14,25;107,03621517865034;;False
2016-08-21;0,052531;112,89802016865154;0,44;;105,42109010418623;14,25;107,09244237284585;;False
2016-08-22;0,052531;112,95732662762632;0,44;;105,42109010418623;14,25;107,14869910374871;;False
2016-08-23;0,052531;113,01666424087709;0,44;;105,42109010418623;14,25;107,20498538687491;;False
2016-08-24;0,052531;113,07603302476946;0,44;;105,42109010418623;14,25;107,26130123774848;;False
2016-08-25;0,052531;113,1354329956777;0,44;;105,42109010418623;14,25;107,31764667190168;;False
2016-08-26;0,052531;113,19486416998465;0,44;;105,42109010418623;14,25;107,3740217048749;;False
2016-08-27;0,052531;113,2543265640818;0,44;;105,42109010418623;14,25;107,43042635221668;;False
2016-08-28;0,052531;113,31382019436917;0,44;;105,42109010418623;14,25;107,48686062948379;;False
2016-08-29;0,052531;113,37334507725546;0,44;;105,42109010418623;14,25;107,54332455224105;;False
2016-08-30;0,052531;113,432901229158;0,44;;105,42109010418623;14,25;107,59981813606159;;False
2016-08-31;0,052531;113,4924886665027;0,44;;105,42109010418623;14,25;107,65634139652664;;False
2016-09-01;0,052531;113,5521074057241;0,08;;105,50542697626956;14,25;107,62679291489377;;False
2016-09-02;0,052531;113,61175746326539;0,08;;105,50542697626956;14,25;107,68333034547987;;False
2016-09-03;0,052531;113,67143885557842;0,08;;105,50542697626956;14,25;107,73989747574366;;False
2016-09-04;0,052531;113,73115159912363;0,08;;105,50542697626956;14,25;107,79649432128664;;False
2016-09-05;0,052531;113,79089571037018;0,08;;105,50542697626956;14,25;107,85312089771857;;False
2016-09-06;0,052531;113,85067120579579;0,08;;105,50542697626956;14,25;107,90977722065733;;False
2016-09-07;0,052531;113,91047810188691;0,08;;105,50542697626956;14,25;107,96646330572912;;False
2016-09-08;0,052531;113,9703164151386;0,08;;105,50542697626956;14,25;108,02317916856825;;False
2016-09-09;0,052531;114,03018616205462;0,08;;105,50542697626956;14,25;108,07992482481727;;False
2016-09-10;0,052531;114,0900873591474;0,08;;105,50542697626956;14,25;108,13670029012698;;False
2016-09-11;0,052531;114,15002002293804;0,08;;105,50542697626956;14,25;108,1935055801564;;False
2016-09-12;0,052531;114,20998416995629;0,08;;105,50542697626956;14,25;108,25034071057271;;False
2016-09-13;0,052531;114,2699798167406;0,08;;105,50542697626956;14,25;108,30720569705137;;False
2016-09-14;0,052531;114,33000697983815;0,08;;105,50542697626956;14,25;108,3641005552761;;False
2016-09-15;0,052531;114,39006567580472;0,08;;105,50542697626956;14,25;108,4210253009388;;False
2016-09-16;0,052531;114,45015592120487;0,08;;105,50542697626956;14,25;108,47797994973962;;False
2016-09-17;0,052531;114,51027773261184;0,08;;105,50542697626956;14,25;108,53496451738702;;False
2016-09-18;0,052531;114,57043112660756;0,08;;105,50542697626956;14,25;108,59197901959764;;False
2016-09-19;0,052531;114,63061611978269;0,08;;105,50542697626956;14,25;108,64902347209645;;False
2016-09-20;0,052531;114,69083272873657;0,08;;105,50542697626956;14,25;108,70609789061656;;False
2016-09-21;0,052531;114,75108097007731;0,08;;105,50542697626956;14,25;108,76320229089951;;False
2016-09-22;0,052531;114,8113608604217;0,08;;105,50542697626956;14,25;108,82033668869494;;False
2016-09-23;0,052531;114,87167241639528;0,08;;105,50542697626956;14,25;108,87750109976086;;False
2016-09-24;0,052531;114,93201565463234;0,08;;105,50542697626956;14,25;108,93469553986357;;False
2016-09-25;0,052531;114,99239059177586;0,08;;105,50542697626956;14,25;108,9919200247776;;False
2016-09-26;0,052531;115,05279724447763;0,08;;105,50542697626956;14,25;109,04917457028583;;False
2016-09-27;0,052531;115,11323562939812;0,08;;105,50542697626956;14,25;109,10645919217934;;False
2016-09-28;0,052531;115,1737057632066;0,08;;105,50542697626956;14,25;109,16377390625757;;False
2016-09-29;0,052531;115,23420766258108;0,08;;105,50542697626956;14,25;109,22111872832829;;False
2016-09-30;0,052531;115,29474134420832;0,08;;105,50542697626956;14,25;109,27849367420748;;False
2016-10-01;0,052531;115,35530682478385;0,26;;105,77974108640787;14,25;109,05236261691549;;False
2016-10-02;0,052531;115,41590412101199;0,26;;105,77974108640787;14,25;109,1096489135218;;False
2016-10-03;0,052531;115,47653324960581;0,26;;105,77974108640787;14,25;109,16696530319257;;False
2016-10-04;0,052531;115,53719422728716;0,26;;105,77974108640787;14,25;109,224311801736;;False
2016-10-05;0,052531;115,59788707078671;0,26;;105,77974108640787;14,25;109,28168842496856;;False
2016-10-06;0,052531;115,65861179684387;0,26;;105,77974108640787;14,25;109,33909518871509;;False
2016-10-07;0,052531;115,71936842220687;0,26;;105,77974108640787;14,25;109,39653210880869;;False
2016-10-08;0,052531;115,78015696363273;0,26;;105,77974108640787;14,25;109,45399920109075;;False
2016-10-09;0,052531;115,8409774378873;0,26;;105,77974108640787;14,25;109,51149648141107;;False
2016-10-10;0,052531;115,9018298617452;0,26;;105,77974108640787;14,25;109,56902396562774;;False
2016-10-11;0,052531;115,96271425198988;0,26;;105,77974108640787;14,25;109,62658166960712;;False
2016-10-12;0,052531;116,02363062541359;0,26;;105,77974108640787;14,25;109,68416960922399;;False
2016-10-13;0,052531;116,08457899881743;0,26;;105,77974108640787;14,25;109,74178780036141;;False
2016-10-14;0,052531;116,1455593890113;0,26;;105,77974108640787;14,25;109,79943625891082;;False
2016-10-15;0,052531;116,20657181281393;0,26;;105,77974108640787;14,25;109,85711500077198;;False
2016-10-16;0,052531;116,26761628705292;0,26;;105,77974108640787;14,25;109,91482404185302;;False
2016-10-17;0,052531;116,32869282856466;0,26;;105,77974108640787;14,25;109,97256339807045;;False
2016-10-18;0,052531;116,38980145419444;0,26;;105,77974108640787;14,25;110,03033308534908;;False
2016-10-19;0,052531;116,45094218079635;0,26;;105,77974108640787;14,25;110,08813311962216;;False
2016-10-20;0,05166;116,51110073752695;0,26;;105,77974108640787;14,0;110,14500464919175;;False
2016-10-21;0,05166;116,57129037216795;0,26;;105,77974108640787;14,0;110,20190555859352;;False
